Occupation,Age_Bracket,Age,Gender,Ethnicity,Bias_Age,Bias_Gender,Bias_Ethnicity,Combined_Bias_Factor,Skill_Score,Overall_Score,Final_Prob,Hired
1137 Information technology directors,20 to 24,20,Male,White,-2.492549538177179,0.465342009751802,0.020634437503715665,0.5122934380236488,100,51.22934380236488,0.5306949474177095,1
1137 Information technology directors,40 to 44,40,Male,White,0.5373934195420054,0.465342009751802,0.020634437503715665,1.406526639340801,60,84.39159836044806,0.9689062142218247,1
1137 Information technology directors,55 to 59,58,Male,White,0.11685900576016568,0.465342009751802,0.020634437503715665,1.222557713922655,35,42.78951998729293,0.32716224766688257,0
1137 Information technology directors,25 to 29,26,Male,White,-1.352173995595605,0.465342009751802,0.020634437503715665,0.7492125808959226,31,23.2255900077736,0.06431770788587483,0
1137 Information technology directors,50 to 54,52,Female,White,0.3654696707095503,-1.027050976484645,0.020634437503715665,0.8076318495074504,51,41.189224324879966,0.29295453021923784,1
1137 Information technology directors,25 to 29,29,Male,White,-1.352173995595605,0.465342009751802,0.020634437503715665,0.7492125808959226,76,56.94015614809012,0.666859624114745,1
1137 Information technology directors,40 to 44,40,Female,Asian,0.5373934195420054,-1.027050976484645,0.18902517122816812,0.9046467027185777,28,25.330107676120175,0.0782050028538158,0
1137 Information technology directors,35 to 39,37,Female,White,0.18299773820180693,-1.027050976484645,0.020634437503715665,0.7599725736975085,28,21.279232063530237,0.05355129507731876,0
1137 Information technology directors,35 to 39,36,Male,Asian,0.18299773820180693,0.465342009751802,0.18902517122816812,1.3219681379336112,88,116.33319613815779,0.9986859411024749,1
1137 Information technology directors,40 to 44,40,Male,Asian,0.5373934195420054,0.465342009751802,0.18902517122816812,1.4877330724239874,39,58.02158982453551,0.6904361188882757,1
1137 Information technology directors,40 to 44,40,Female,Black,0.5373934195420054,-1.027050976484645,-0.8545831010122279,0.6388534335893766,80,51.10827468715013,0.5276785423098809,1
1137 Information technology directors,50 to 54,50,Female,White,0.3654696707095503,-1.027050976484645,0.020634437503715665,0.8076318495074504,31,25.03658733473096,0.0761150691952281,0
1137 Information technology directors,50 to 54,53,Male,Asian,0.3654696707095503,0.465342009751802,0.18902517122816812,1.404871187699208,58,81.48252888655406,0.9588398255256836,1
1137 Information technology directors,60 to 64,61,Female,White,-0.11134855878799191,-1.027050976484645,0.020634437503715665,0.6889487692740824,19,13.090026616207567,0.024339898814850575,0
1137 Information technology directors,30 to 34,32,Male,White,-0.49189854034211555,0.465342009751802,0.020634437503715665,0.9980279160889511,96,95.81067994453932,0.9898599244561849,1
1137 Information technology directors,35 to 39,39,Male,White,0.18299773820180693,0.465342009751802,0.020634437503715665,1.2498098192667417,91,113.73269355327349,0.9982963367127831,1
1137 Information technology directors,60 to 64,60,Male,White,-0.11134855878799191,0.465342009751802,0.020634437503715665,1.1330079092475387,40,45.32031636990155,0.3850972174210561,1
1137 Information technology directors,45 to 49,46,Female,Mixed,0.5815028083439374,-1.027050976484645,-0.32801505853800994,0.7727077232907654,15,11.590615849361482,0.021022025661370892,0
1137 Information technology directors,35 to 39,36,Female,Asian,0.18299773820180693,-1.027050976484645,0.18902517122816812,0.803849923919576,37,29.74244718502431,0.11652519261951658,0
1137 Information technology directors,45 to 49,46,Male,White,0.5815028083439374,0.465342009751802,0.020634437503715665,1.427359763557572,25,35.6839940889393,0.19284941609982087,0
1137 Information technology directors,20 to 24,24,Male,Asian,-2.492549538177179,0.465342009751802,0.18902517122816812,0.541870924599602,28,15.172385888788854,0.029806720775417187,0
1137 Information technology directors,50 to 54,54,Female,White,0.3654696707095503,-1.027050976484645,0.020634437503715665,0.8076318495074504,38,30.690010281283115,0.12664005027180783,0
1137 Information technology directors,30 to 34,33,Female,White,-0.49189854034211555,-1.027050976484645,0.020634437503715665,0.6068714074090685,96,58.259655111270575,0.6955011831938546,0
1137 Information technology directors,35 to 39,38,Female,Black,0.18299773820180693,-1.027050976484645,-0.8545831010122279,0.5676716473329542,2,1.1353432946659083,0.007491506407230576,0
1137 Information technology directors,55 to 59,57,Male,White,0.11685900576016568,0.465342009751802,0.020634437503715665,1.222557713922655,17,20.783481136685136,0.05109355309411435,0
1137 Information technology directors,40 to 44,41,Female,White,0.5373934195420054,-1.027050976484645,0.020634437503715665,0.8552674603733451,38,32.50016349418711,0.14804926018306983,0
1137 Information technology directors,55 to 59,59,Female,White,0.11685900576016568,-1.027050976484645,0.020634437503715665,0.7434013703690114,14,10.40761918516616,0.018720501299885086,0
1137 Information technology directors,50 to 54,53,Female,White,0.3654696707095503,-1.027050976484645,0.020634437503715665,0.8076318495074504,85,68.64870720813329,0.8658636607558731,1
1137 Information technology directors,50 to 54,53,Male,White,0.3654696707095503,0.465342009751802,0.020634437503715665,1.328187688347733,95,126.17783039303464,0.9995086110323785,1
1137 Information technology directors,35 to 39,39,Female,Asian,0.18299773820180693,-1.027050976484645,0.18902517122816812,0.803849923919576,27,21.703947945828553,0.0557451753436353,0
1137 Information technology directors,25 to 29,27,Male,White,-1.352173995595605,0.465342009751802,0.020634437503715665,0.7492125808959226,85,63.68306937615342,0.7971064761431526,1
1137 Information technology directors,50 to 54,53,Female,White,0.3654696707095503,-1.027050976484645,0.020634437503715665,0.8076318495074504,10,8.076318495074503,0.014885531422056448,0
1137 Information technology directors,30 to 34,30,Female,White,-0.49189854034211555,-1.027050976484645,0.020634437503715665,0.6068714074090685,59,35.80541303713505,0.1947464569623842,0
1137 Information technology directors,25 to 29,25,Male,White,-1.352173995595605,0.465342009751802,0.020634437503715665,0.7492125808959226,14,10.488976132542916,0.018870541030695347,0
1137 Information technology directors,30 to 34,32,Female,White,-0.49189854034211555,-1.027050976484645,0.020634437503715665,0.6068714074090685,0,0.0,0.0066928509242848554,0
1137 Information technology directors,40 to 44,41,Male,White,0.5373934195420054,0.465342009751802,0.020634437503715665,1.406526639340801,21,29.53705942615682,0.11442738209414799,0
1137 Information technology directors,55 to 59,55,Male,White,0.11685900576016568,0.465342009751802,0.020634437503715665,1.222557713922655,10,12.225577139226552,0.022369304858841768,0
1137 Information technology directors,30 to 34,32,Female,White,-0.49189854034211555,-1.027050976484645,0.020634437503715665,0.6068714074090685,0,0.0,0.0066928509242848554,0
1137 Information technology directors,16 to 19,17,Female,White,-3.128937705801137,-1.027050976484645,0.020634437503715665,0.25196844566463894,52,13.102359174561226,0.024369202704768292,0
1137 Information technology directors,45 to 49,49,Female,White,0.5815028083439374,-1.027050976484645,0.020634437503715665,0.8679354701658017,70,60.75548291160612,0.7456506147166949,1
1137 Information technology directors,55 to 59,55,Male,White,0.11685900576016568,0.465342009751802,0.020634437503715665,1.222557713922655,1,1.222557713922655,0.007556633005655867,0
1137 Information technology directors,35 to 39,38,Female,White,0.18299773820180693,-1.027050976484645,0.020634437503715665,0.7599725736975085,68,51.67813501143058,0.5418551963806665,1
1137 Information technology directors,60 to 64,60,Female,Asian,-0.11134855878799191,-1.027050976484645,0.18902517122816812,0.7287255289634832,29,21.13304033994101,0.05281516111133448,0
1137 Information technology directors,25 to 29,29,Male,Mixed,-1.352173995595605,0.465342009751802,-0.32801505853800994,0.6670108176755297,46,30.682497613074368,0.1265569817015451,0
1137 Information technology directors,55 to 59,57,Female,White,0.11685900576016568,-1.027050976484645,0.020634437503715665,0.7434013703690114,39,28.992653444391447,0.1090254370684922,0
1137 Information technology directors,20 to 24,21,Male,White,-2.492549538177179,0.465342009751802,0.020634437503715665,0.5122934380236488,15,7.684401570354732,0.014321619833277425,0
1137 Information technology directors,40 to 44,42,Female,White,0.5373934195420054,-1.027050976484645,0.020634437503715665,0.8552674603733451,44,37.631768256427186,0.22498944225633796,1
1137 Information technology directors,55 to 59,56,Male,White,0.11685900576016568,0.465342009751802,0.020634437503715665,1.222557713922655,27,33.00905827591169,0.15458360840546578,0
1137 Information technology directors,45 to 49,45,Male,White,0.5815028083439374,0.465342009751802,0.020634437503715665,1.427359763557572,21,29.974555034709013,0.11893602495887987,0
1137 Information technology directors,30 to 34,32,Male,White,-0.49189854034211555,0.465342009751802,0.020634437503715665,0.9980279160889511,95,94.81265202845036,0.9888076045001786,1
1137 Information technology directors,30 to 34,30,Male,White,-0.49189854034211555,0.465342009751802,0.020634437503715665,0.9980279160889511,85,84.83237286756085,0.9702070376507659,1
1137 Information technology directors,60 to 64,61,Female,White,-0.11134855878799191,-1.027050976484645,0.020634437503715665,0.6889487692740824,18,12.401077846933484,0.022756340308257007,0
1137 Information technology directors,25 to 29,29,Male,White,-1.352173995595605,0.465342009751802,0.020634437503715665,0.7492125808959226,97,72.67362034690449,0.9061376632649967,1
1137 Information technology directors,20 to 24,21,Male,White,-2.492549538177179,0.465342009751802,0.020634437503715665,0.5122934380236488,22,11.270455636520273,0.020373138824322536,0
1137 Information technology directors,25 to 29,26,Male,White,-1.352173995595605,0.465342009751802,0.020634437503715665,0.7492125808959226,74,55.44173098629827,0.6327826517342258,1
1137 Information technology directors,40 to 44,43,Female,Asian,0.5373934195420054,-1.027050976484645,0.18902517122816812,0.9046467027185777,55,49.75556864952178,0.4938895204690954,0
1137 Information technology directors,50 to 54,51,Male,White,0.3654696707095503,0.465342009751802,0.020634437503715665,1.328187688347733,70,92.97313818434131,0.9865775574557828,1
1137 Information technology directors,35 to 39,38,Female,White,0.18299773820180693,-1.027050976484645,0.020634437503715665,0.7599725736975085,13,9.87964345806761,0.01777485642543478,0
1137 Information technology directors,55 to 59,59,Female,White,0.11685900576016568,-1.027050976484645,0.020634437503715665,0.7434013703690114,58,43.11727948140266,0.3344175740881665,1
1137 Information technology directors,35 to 39,39,Male,White,0.18299773820180693,0.465342009751802,0.020634437503715665,1.2498098192667417,44,54.99163204773664,0.6222626610753359,1
1137 Information technology directors,30 to 34,34,Male,Black,-0.49189854034211555,0.465342009751802,-0.8545831010122279,0.7454902595419117,44,32.801571419844116,0.1518914056436465,0
1137 Information technology directors,30 to 34,32,Male,Asian,-0.49189854034211555,0.465342009751802,0.18902517122816812,1.0556494960264728,49,51.72682530529717,0.5430636752134086,1
1137 Information technology directors,40 to 44,43,Male,Asian,0.5373934195420054,0.465342009751802,0.18902517122816812,1.4877330724239874,64,95.2149166351352,0.9892441530796987,1
1137 Information technology directors,40 to 44,41,Female,White,0.5373934195420054,-1.027050976484645,0.020634437503715665,0.8552674603733451,31,26.5132912715737,0.0871714765419256,1
1137 Information technology directors,45 to 49,47,Male,White,0.5815028083439374,0.465342009751802,0.020634437503715665,1.427359763557572,39,55.667030778745314,0.6380020800692587,1
1137 Information technology directors,35 to 39,38,Female,White,0.18299773820180693,-1.027050976484645,0.020634437503715665,0.7599725736975085,17,12.919533752857644,0.02393828808759762,0
1137 Information technology directors,50 to 54,51,Female,White,0.3654696707095503,-1.027050976484645,0.020634437503715665,0.8076318495074504,28,22.613691786208612,0.06073195921941999,0
1137 Information technology directors,20 to 24,22,Male,Other,-2.492549538177179,0.465342009751802,-0.2772586769150353,0.46386792958821116,55,25.512736127351612,0.07953173592148642,0
1137 Information technology directors,50 to 54,52,Male,White,0.3654696707095503,0.465342009751802,0.020634437503715665,1.328187688347733,19,25.23556607860693,0.07752617415012474,0
1137 Information technology directors,25 to 29,25,Male,White,-1.352173995595605,0.465342009751802,0.020634437503715665,0.7492125808959226,13,9.739763551646993,0.017532281553363154,0
1137 Information technology directors,20 to 24,20,Female,Black,-2.492549538177179,-1.027050976484645,-0.8545831010122279,0.23268696996745233,51,11.867035468340069,0.02159849569935822,0
1137 Information technology directors,55 to 59,59,Male,White,0.11685900576016568,0.465342009751802,0.020634437503715665,1.222557713922655,45,55.01509712651948,0.6228140536315298,0
1137 Information technology directors,55 to 59,59,Male,White,0.11685900576016568,0.465342009751802,0.020634437503715665,1.222557713922655,22,26.896269706298412,0.09026750711566633,0
